Block Height(feet),Flow Out(%),Hookload(klbf),Top Drive Speed(RPM),Strokes Per Minute #1,Strokes Per Minute #2,Standpipe Pressure (psi),Top Drive Torque (ftlb),Rig State Code,Bit Depth(ft)
30.94,23,58.1,60,70,71,422.73,634,2,3178.470000000507
30.91,23,56.7,61.1,70,71,472.78,580,2,3178.500000000507
30.87,22,57.2,59.4,69,70,443.5,654,2,3178.540000000507
30.85,22,57.9,60.6,70,71,419.31,551,2,3178.560000000507
30.81,22,58.3,59.6,70,71,432.21,536,2,3178.600000000507
30.78,22,57.9,60.8,70,71,414.27,396,2,3178.630000000508
30.75,22,58.5,60.2,70,71,432.06,754,2,3178.660000000508
30.71,22,58,61,70,71,478.16,495,2,3178.700000000508
30.68,22,58.5,60,69,70,442.51,645,2,3178.730000000508
30.66,22,58.2,60.5,70,70,430,598,2,3178.750000000508
30.63,22,59.7,60.5,70,71,421.9,464,2,3178.780000000508
30.6,22,58.4,60.5,70,71,463.86,282,2,3178.810000000508
30.57,22,57.9,60.5,69,70,422.43,410,2,3178.840000000509
30.54,22,57.8,60.5,69,71,424.15,590,2,3178.870000000509
30.5,22,58.2,60.5,70,71,432.61,452,2,3178.910000000509
30.47,22,57.9,60.5,69,71,437.61,368,2,3178.940000000509
30.44,22,57.6,60.5,70,71,422.07,357,2,3178.970000000509
30.4,22,57.5,60.5,70,71,419.53,466,2,3179.010000000509
30.37,22,57.7,60.5,70,71,417.83,440,2,3179.040000000509
30.34,22,58.2,60,70,71,434.28,486,2,3179.070000000509
30.31,22,57.7,61.6,69,70,429.79,397,2,3179.10000000051
30.27,22,57.8,59.5,70,70,428.05,626,2,3179.14000000051
30.24,22,58,60.6,70,71,421.56,513,2,3179.17000000051
30.21,22,57.9,60.7,70,71,421.97,509,2,3179.20000000051
30.17,22,58.3,60.7,70,71,440.39,488,2,3179.24000000051
30.14,22,57.5,60.7,69,70,444.94,480,2,3179.27000000051
30.1,22,58.1,60.7,70,71,427.84,456,2,3179.31000000051
30.07,22,57.9,60.2,70,71,422.41,479,2,3179.34000000051
30.04,22,57.6,60.2,70,71,435.58,502,2,3179.370000000511
30,23,57.3,60.2,69,70,442.22,470,2,3179.410000000511
29.97,23,57.6,61.1,70,71,424.67,457,2,3179.440000000511
29.95,23,57.3,61.2,70,71,419.04,506,2,3179.460000000511
29.92,23,57.9,60.5,69,71,464.84,415,2,3179.490000000511
29.89,23,57.6,60.5,69,71,436.94,509,2,3179.520000000511
29.86,23,57.5,60.5,70,71,429.68,554,2,3179.550000000511
29.82,23,57.2,60.5,70,71,424.39,505,2,3179.590000000511
29.79,23,57.4,60.5,70,71,428.89,500,2,3179.620000000511
29.76,23,57.2,60.5,70,71,420.72,460,2,3179.650000000512
29.72,23,57.4,60.5,70,71,436.21,544,2,3179.690000000512
29.69,23,57.4,60.5,69,70,441.17,552,2,3179.720000000512
29.66,23,57.5,60.5,70,71,424.64,479,2,3179.750000000512
29.63,23,57.9,60.5,70,71,445.21,527,2,3179.780000000512
29.59,23,57.6,60.5,70,70,457.26,531,2,3179.820000000512
29.56,23,57.7,60.5,70,71,438.06,659,2,3179.850000000512
29.53,23,57.5,61.3,70,71,433.78,484,2,3179.880000000513
29.49,23,57.7,60.7,70,71,419.82,476,2,3179.920000000513
29.46,23,57.5,59.6,70,71,462.84,406,2,3179.950000000513
29.42,23,57.3,60.7,70,70,437.06,581,2,3179.990000000513
29.39,23,57.2,60.8,70,71,424.91,497,2,3180.020000000513
29.36,23,57.6,60.4,70,71,424.11,492,2,3180.050000000513
29.33,23,57.3,60.8,70,71,425.23,393,2,3180.080000000513
29.3,23,57.4,60.8,70,71,447.04,521,2,3180.110000000514
29.27,23,57.4,60.2,69,70,442.35,446,2,3180.140000000514
29.25,23,57.5,60.2,70,70,435.44,454,2,3180.160000000514
29.21,23,57.5,60.2,70,71,428.57,545,2,3180.200000000514
29.18,23,57.5,60.2,70,71,424.08,539,2,3180.230000000514
29.14,22,58.6,60.2,70,71,463.21,507,2,3180.270000000514
29.11,22,57.8,59.1,70,70,435.87,775,2,3180.300000000514
29.08,22,57.3,61.2,70,71,422.14,405,2,3180.330000000514
29.05,22,57.4,60.6,70,71,451.72,635,2,3180.360000000514
29.01,22,56.8,60.5,69,70,441.63,566,2,3180.400000000514
28.98,22,57,60.5,69,70,441.02,588,2,3180.430000000515
28.95,22,56.7,60.5,69,71,432.83,659,2,3180.460000000515
28.92,22,56.5,59.7,69,71,444.37,844,2,3180.490000000515
28.88,22,56.5,60.7,69,71,429.4,691,2,3180.530000000515
28.85,22,56.7,60.4,69,71,433.61,743,2,3180.560000000515
28.82,22,56.6,60.3,69,71,452.1,1013,2,3180.590000000515
28.78,22,56.1,60.3,69,70,489.02,710,2,3180.630000000515
28.75,22,56.1,60.3,69,70,453.21,772,2,3180.660000000516
28.72,22,56.8,60.3,69,70,465.32,874,2,3180.690000000516
28.68,22,56.2,60.3,69,70,453.75,658,2,3180.730000000516
28.65,22,56.6,60.3,69,70,449.49,792,2,3180.760000000516
28.63,22,56.5,61,69,70,440.1,795,2,3180.780000000516
28.6,23,57,61,69,70,438.25,906,2,3180.810000000516
28.57,23,56.9,61.5,69,70,461.68,661,2,3180.840000000516
28.54,23,56.6,61,69,70,450.46,767,2,3180.870000000516
28.5,23,56.8,60.2,69,70,444.9,834,2,3180.910000000516
28.47,23,56.8,60.6,69,71,445.79,754,2,3180.940000000517
28.44,23,57.5,60.7,69,71,439.2,762,2,3180.970000000517
28.4,22,57.1,60.1,69,71,441.51,735,2,3181.010000000517
28.37,22,56.7,60.5,69,71,456.58,790,2,3181.040000000517
28.34,22,56.3,60.5,69,70,451.27,784,2,3181.070000000517
28.3,23,57.1,60.5,69,70,443.03,756,2,3181.110000000517
28.28,23,57.2,60.5,69,70,432.2,834,2,3181.130000000517
28.24,23,56.3,60.5,69,70,441.5,868,2,3181.170000000517
28.21,23,55.5,60.5,69,70,489.51,827,2,3181.200000000517
28.17,23,56,60.5,69,70,459.36,803,2,3181.240000000517
28.14,23,55.9,60,69,70,457.54,908,2,3181.270000000517
28.1,23,55.9,60.8,69,70,452.32,965,2,3181.310000000517
28.07,23,55.9,60.1,69,70,484.29,835,2,3181.340000000518
28.04,23,55.9,60.9,69,70,473.56,876,2,3181.370000000518
28.01,23,55.4,61,69,70,448.75,931,2,3181.400000000518
27.98,23,55.7,60.5,69,70,451.02,895,2,3181.430000000518
27.95,23,55.8,60.5,69,70,446.83,861,2,3181.460000000518
27.92,23,56.1,60.5,69,70,488.39,834,2,3181.490000000519
27.89,23,55.9,60.5,69,70,469.35,897,2,3181.520000000519
27.86,23,56.3,60,69,70,463.45,898,2,3181.550000000519
27.83,23,55.6,60,69,70,483.23,837,2,3181.580000000519
27.8,23,56,61.4,68,70,479.83,958,2,3181.610000000519
27.76,23,55.7,60.4,69,70,460.38,965,2,3181.650000000519
27.73,23,55.8,60.3,69,70,463.06,1002,2,3181.68000000052
27.7,23,55.6,61.2,69,70,457.69,938,2,3181.71000000052
27.66,23,55.6,61.3,69,70,461.46,1011,2,3181.75000000052
27.63,23,55.6,60.6,69,70,473.52,872,2,3181.78000000052
27.6,23,55.3,60.5,68,70,470.6,1025,2,3181.81000000052
27.57,23,55.5,60.5,69,70,469.15,1042,2,3181.84000000052
27.53,23,55.5,60.5,69,70,462.95,896,2,3181.88000000052
27.5,23,56,60.5,69,71,485.33,913,2,3181.910000000521
27.46,24,55.9,60.5,69,70,468.91,863,2,3181.950000000521
27.43,24,55.7,60.5,69,70,448.28,825,2,3181.980000000521
27.4,24,56.2,61.7,69,71,441.77,711,2,3182.010000000521
27.36,24,56.6,60.9,69,71,442.35,705,2,3182.050000000521
27.33,23,56.6,60.4,69,71,454.24,780,2,3182.080000000521
27.31,23,56.1,60.9,69,70,446.02,754,2,3182.100000000521
27.27,23,57.4,61,69,71,435.53,670,2,3182.140000000521
27.24,23,57.5,60.1,70,71,440.08,685,2,3182.170000000521
27.21,23,57.3,60.6,70,71,467.42,582,2,3182.200000000521
27.18,23,58,60.7,70,71,440.7,532,2,3182.230000000522
27.14,24,57.5,60.7,70,71,424.9,598,2,3182.270000000522
27.11,24,57.4,61.1,70,71,427.26,655,2,3182.300000000522
27.08,24,57,60.6,70,71,425.27,602,2,3182.330000000522
27.04,24,57.1,60.5,70,71,431.22,632,2,3182.370000000522
27.01,23,58,61,70,71,434.7,703,2,3182.400000000522
26.98,23,57.9,61,69,70,474.68,732,2,3182.430000000522
26.95,23,57.6,60.6,69,70,443.65,638,2,3182.460000000523
26.91,23,57.3,61.1,70,71,434.81,722,2,3182.500000000523
26.88,23,57,60.3,69,71,479,695,2,3182.530000000523
26.85,23,57.3,61.1,69,71,440.71,545,2,3182.560000000523
26.82,23,57.2,60.1,70,71,427.78,531,2,3182.590000000523
26.79,23,57.8,60.7,70,71,432.99,668,2,3182.620000000523
26.75,23,57.6,60.8,70,71,429.56,558,2,3182.660000000523
26.72,23,57.5,60.8,70,71,477.26,636,2,3182.690000000523
26.69,23,57.3,60.8,69,70,446.01,658,2,3182.720000000524
26.67,23,57.2,60.8,69,70,441.41,682,2,3182.740000000524
26.63,23,57.1,61.3,70,71,440.39,581,2,3182.780000000524
26.61,23,57.3,60.9,70,71,437.49,627,2,3182.800000000524
26.58,23,57,60.8,70,71,460.12,615,2,3182.830000000524
26.55,23,57.1,60.4,69,70,444.27,647,2,3182.860000000524
26.51,23,57.1,60.3,69,70,428.91,583,2,3182.900000000524
26.48,23,57.3,60.3,69,71,462.36,592,2,3182.930000000524
26.45,23,57,60.9,69,70,451.26,645,2,3182.960000000524
26.42,23,56.7,61,69,70,441.62,629,2,3182.990000000525
26.39,23,57,60.6,69,71,431.96,584,2,3183.020000000525
26.35,23,57.1,60.5,70,71,435.36,628,2,3183.060000000525
26.32,23,57.1,60.5,70,71,428.13,655,2,3183.090000000525
26.29,23,57.1,61.1,70,71,430.71,660,2,3183.120000000525
26.26,23,57.8,60.3,69,70,470.53,557,2,3183.150000000525
26.22,23,57.4,60.2,69,70,439.58,569,2,3183.190000000525
26.19,23,57.2,59.6,70,71,437.77,674,2,3183.220000000525
26.16,23,57.2,59.9,70,71,441.31,573,2,3183.250000000526
26.12,23,57.2,60.6,69,70,475.26,682,2,3183.290000000526
26.09,23,56.7,60.7,69,70,455.6,675,2,3183.320000000526
26.06,23,57.4,60.7,70,71,440.44,596,2,3183.350000000526
26.03,23,56.8,59.8,70,71,439.25,699,2,3183.380000000526
25.99,23,56.6,60.7,70,71,471.04,829,2,3183.420000000526
25.96,23,56.1,60.8,69,70,451.81,754,2,3183.450000000526
25.93,23,57,61.4,69,71,436.92,732,2,3183.480000000527
25.91,23,56.7,60.6,69,71,436.92,669,2,3183.500000000527
25.87,23,57.2,60.5,70,71,472.56,747,2,3183.540000000527
25.85,23,56.8,60.5,69,70,460.41,804,2,3183.560000000527
25.81,23,56.6,60.5,69,70,448.08,728,2,3183.600000000527
25.78,23,56.6,60.5,69,71,449.86,697,2,3183.630000000527
25.74,23,56.5,60.9,69,71,442.06,849,2,3183.670000000527
25.72,23,56.5,61,69,71,440.9,824,2,3183.690000000527
25.68,23,56.6,60.3,69,71,451.59,875,2,3183.730000000527
25.65,23,56.5,60.2,69,70,478.02,781,2,3183.760000000527
25.61,23,56.5,60.2,69,70,453.87,642,2,3183.800000000527
25.58,23,56.7,61,70,71,435.18,567,2,3183.830000000527
25.55,23,56.8,60.6,70,71,438.43,640,2,3183.860000000527
25.52,23,56.8,60.9,69,70,467.06,561,2,3183.890000000527
25.48,23,57.2,61,69,70,440.92,572,2,3183.930000000527
25.45,23,57.4,61,70,71,424.93,510,2,3183.960000000528
25.41,23,57.9,60.3,70,71,415.97,453,2,3184.000000000528
25.38,23,58.7,60.9,70,71,416.33,523,2,3184.030000000528
25.35,23,58.6,60.3,69,71,456.82,402,2,3184.060000000528
25.32,23,58.3,60.7,70,71,429.14,353,2,3184.090000000528
25.29,23,57.7,60.8,70,71,422.76,448,2,3184.120000000528
25.26,23,57.7,60.8,70,71,421.32,486,2,3184.150000000529
25.24,23,58,60.4,70,71,425.21,478,2,3184.170000000528
25.21,23,57.9,60.3,70,71,457.91,439,2,3184.200000000529
25.18,23,58,60.3,70,71,432.37,440,2,3184.230000000529
25.14,23,57.9,60.3,70,71,425.22,359,2,3184.270000000529
25.11,23,58,60.3,70,71,448.69,454,2,3184.300000000529
25.08,23,57.9,60.3,69,70,436.38,524,2,3184.330000000529
25.05,23,58,60.3,70,71,430.8,523,2,3184.360000000529
25.01,23,58.1,60.3,70,71,424.05,434,2,3184.400000000529
24.98,23,58.7,60.3,70,71,460.22,488,2,3184.43000000053
24.95,23,58.4,60.3,69,71,436.81,394,2,3184.46000000053
24.92,23,58.2,60.9,69,71,423.55,456,2,3184.49000000053
24.89,23,57.9,60.3,70,71,413.41,365,2,3184.52000000053
24.85,23,57.8,60.2,70,71,425.29,439,2,3184.56000000053
24.82,23,58.2,60.9,70,71,420.82,412,2,3184.59000000053
24.79,23,58,61,70,71,460.16,362,2,3184.620000000531
24.76,23,57.9,61,70,71,466.74,467,2,3184.650000000531
24.72,23,57.8,60.1,70,71,437.01,437,2,3184.690000000531
24.69,23,57.8,60.7,70,71,425.82,382,2,3184.720000000531
24.66,23,58,60.4,70,71,451.98,501,2,3184.750000000531
24.62,23,57.9,61.6,69,71,427.78,354,2,3184.790000000531
24.59,23,58,60.8,70,71,421.49,395,2,3184.820000000531
24.57,23,58.1,60.2,70,71,417.57,407,2,3184.840000000531
24.54,23,58.1,61.3,70,71,458.36,371,2,3184.870000000531
24.51,23,58.1,60.5,69,71,432.93,385,2,3184.900000000532
24.47,23,58.9,60.3,70,71,422.88,409,2,3184.940000000532
24.45,23,59.1,60.3,70,71,422.15,384,2,3184.960000000532
24.41,23,58.3,60.3,70,71,422.15,417,2,3185.000000000532
24.38,23,57.9,60.3,70,71,453.74,471,2,3185.030000000532
24.34,23,58.2,61.5,69,71,431.64,491,2,3185.070000000532
24.31,23,57.8,60.7,70,71,428.19,538,2,3185.100000000532
24.28,23,57.3,60.5,70,71,434.37,661,2,3185.130000000532
24.25,23,57.2,60.5,70,71,435.83,572,2,3185.160000000532
24.22,23,57.2,60.5,70,71,464.25,643,2,3185.190000000533
24.18,23,57.6,61.8,69,70,434.2,539,2,3185.230000000533
24.15,23,57.5,61.6,70,71,424.28,441,2,3185.260000000533
24.12,23,57.5,61.5,70,71,423.66,554,2,3185.290000000533
24.08,23,57.1,60.5,69,70,484.27,829,2,3185.330000000533
24.05,23,57.1,61,69,70,449.16,682,2,3185.360000000533
24.02,23,57.1,61.2,69,71,448.59,798,2,3185.390000000533
23.99,23,56.9,60.7,69,71,450.97,721,2,3185.420000000533
23.96,23,57.1,60.7,69,71,455.72,882,2,3185.450000000534
23.93,22,57.3,61.1,69,71,467.49,522,2,3185.480000000534
23.9,22,57.2,59.9,69,70,460.28,685,2,3185.510000000534
23.87,22,58,60.7,69,71,446.49,674,2,3185.540000000534
23.84,22,57.7,60.8,70,71,420.59,266,2,3185.570000000534
23.81,22,57.9,60.8,70,71,455.94,366,2,3185.600000000535
23.78,22,57.9,60.1,69,70,455.83,790,2,3185.630000000535
23.74,22,58,60.7,70,71,430.85,482,2,3185.670000000535
23.71,22,58.1,59.8,70,71,423.85,464,2,3185.700000000535
23.68,23,57.7,59.7,70,71,437.91,635,2,3185.730000000535
23.64,23,58.5,60.7,70,71,429.03,446,2,3185.770000000535
23.61,23,58.1,60.1,70,71,433.78,536,2,3185.800000000535
23.58,22,57.9,60.4,70,71,424.82,515,2,3185.830000000536
23.55,22,57.8,60.5,70,71,460.57,472,2,3185.860000000536
23.52,22,57.8,59.9,69,71,444.35,555,2,3185.890000000536
23.48,22,57.8,60.4,70,71,425.57,417,2,3185.930000000536
23.45,23,58.4,60.5,70,71,426.87,527,2,3185.960000000536
23.42,23,58.1,60.5,70,71,463.38,383,2,3185.990000000536
23.38,23,58.3,60.5,69,71,434.38,398,2,3186.030000000536
23.35,23,57.6,60.5,69,71,473.23,665,2,3186.060000000537
23.32,22,57.7,60.5,69,71,443.64,479,2,3186.090000000537
23.29,22,57.8,60.1,69,71,430.63,599,2,3186.120000000537
23.26,22,57.6,61.1,70,71,423.98,387,2,3186.150000000537
23.23,23,58.1,60.1,70,71,425.72,581,2,3186.180000000537
23.2,23,57.9,61.2,70,71,456.95,434,2,3186.210000000538
23.18,23,57.9,61.5,70,71,463.23,442,2,3186.230000000538
23.15,23,57.7,60.4,70,71,442.88,564,2,3186.260000000538
23.11,23,57.7,60.2,70,71,444.54,754,2,3186.300000000538
23.07,23,57.4,61.6,70,71,447.19,603,2,3186.340000000538
23.04,23,57.2,61,70,71,439.3,568,2,3186.370000000538
23.01,23,57,60.8,70,71,468.7,564,2,3186.400000000538
22.98,23,57.1,60.8,69,70,445.44,571,2,3186.430000000538
22.95,23,57.3,60.8,70,71,438.37,550,2,3186.460000000538
22.91,23,57,60.8,70,71,452.88,839,2,3186.500000000538
22.88,23,56.9,60.8,70,71,482.01,668,2,3186.530000000539
22.86,23,56.9,60.8,70,71,487.36,795,2,3186.550000000539
22.82,23,56.5,60.3,70,71,455.99,719,2,3186.590000000539
22.79,23,56.3,60.9,70,71,457.18,891,2,3186.620000000539
22.75,23,55.6,60,69,70,470.27,1158,2,3186.660000000539
22.72,23,55.7,60.5,69,70,465.89,939,2,3186.690000000539
22.68,23,56,60.7,69,71,456.41,757,2,3186.730000000539
22.65,23,56.3,61.1,69,70,492.27,969,2,3186.760000000539
22.62,23,55.9,60.2,69,70,480.48,957,2,3186.790000000539
22.59,23,56.2,60.4,69,70,487.65,901,2,3186.820000000539
22.56,23,56.4,60.5,69,70,475.63,1130,2,3186.85000000054
22.53,22,56.9,60.5,69,70,469.12,1063,2,3186.88000000054
22.5,22,56.7,60.9,70,71,453.6,840,2,3186.91000000054
22.47,22,56.5,60.3,70,71,458.63,883,2,3186.94000000054
22.44,22,56.7,60.7,70,71,459.09,988,2,3186.97000000054
22.4,22,57,60.8,69,70,489.54,982,2,3187.01000000054
22.37,22,56.5,60.8,69,70,486.4,1042,2,3187.040000000541
22.34,22,56.7,61.7,69,70,466.09,1080,2,3187.070000000541
22.31,22,56.6,60.5,69,70,462.32,810,2,3187.100000000541
22.27,22,55.9,59.6,69,71,473.45,905,2,3187.140000000541
22.24,22,55.6,60,69,71,511.35,1010,2,3187.170000000541
22.21,22,56.2,60.7,69,70,470.62,819,2,3187.200000000541
22.18,22,56,60.8,69,70,448.32,795,2,3187.230000000542
22.15,22,56.3,60.8,70,71,438.79,701,2,3187.260000000542
22.11,23,56.1,61.7,70,71,442.78,877,2,3187.300000000542
22.08,23,56.1,60.3,69,70,504.15,1085,2,3187.330000000542
22.05,23,56.6,60.5,69,70,488.89,839,2,3187.360000000542
22.02,23,56.4,61.5,69,70,453,669,2,3187.390000000542
21.99,23,56.2,60.7,69,71,485.12,802,2,3187.420000000543
21.96,22,56.2,60.5,69,70,463.86,792,2,3187.450000000543
21.93,22,56.6,60.5,69,70,440.01,643,2,3187.480000000543
21.9,22,56.7,60.5,70,70,436.13,672,2,3187.510000000543
21.88,22,56.8,60.5,70,70,435.28,739,2,3187.530000000543
21.85,22,56.8,60.5,70,71,468.17,763,2,3187.560000000543
21.82,22,56.8,60.5,69,70,451.5,779,2,3187.590000000544
21.79,22,56.8,59.7,69,70,451.44,1043,2,3187.620000000544
21.75,22,56.4,60.7,69,70,446.73,762,2,3187.660000000544
21.72,23,56.2,60.6,69,70,443.87,770,2,3187.690000000544
21.69,23,56.6,60.5,69,70,445.25,708,2,3187.720000000544
21.65,23,57,60.5,69,70,485.9,926,2,3187.760000000544
21.62,23,56.7,60.5,69,70,458,723,2,3187.790000000544
21.59,23,56.6,60.5,70,70,436.06,713,2,3187.820000000544
21.56,22,56.5,60.5,69,70,470.49,682,2,3187.850000000545
21.53,22,56.9,60.5,69,70,447.56,632,2,3187.880000000545
21.5,22,56.7,60.5,69,71,441.92,756,2,3187.910000000545
21.47,22,57.1,60.5,70,71,434.29,581,2,3187.940000000545
21.43,22,57,61.3,70,71,435.7,657,2,3187.980000000545
21.4,22,56.7,60.3,70,71,434.11,707,2,3188.010000000545
21.37,22,56.9,60.5,69,71,469.67,704,2,3188.040000000546
21.33,22,56.9,60.7,69,70,455.5,626,2,3188.080000000546
21.3,22,57,60.7,69,71,442.68,687,2,3188.110000000546
21.27,22,57.1,60.7,69,71,440.92,612,2,3188.140000000546
21.24,22,56.9,60.7,69,71,472.43,600,2,3188.170000000546
21.21,22,58.2,60.7,69,71,436.47,552,2,3188.200000000546
21.18,22,57.5,60.7,69,71,427.61,561,2,3188.230000000547
21.15,23,57.2,60.3,69,71,464.71,596,2,3188.260000000547
21.12,23,57.2,60.2,69,71,442.08,633,2,3188.290000000547
21.09,23,57.2,60.7,69,71,433.95,578,2,3188.320000000547
21.06,23,57.2,60.8,70,71,428.08,616,2,3188.350000000547
21.03,23,57.2,60.8,70,71,424.03,510,2,3188.380000000548
20.99,23,57.3,60.8,70,71,422.75,598,2,3188.420000000548
20.96,23,57.4,60.8,70,71,452.18,509,2,3188.450000000548
20.93,23,57.7,60.8,69,71,443.52,510,2,3188.480000000548
20.9,23,57.6,60.2,70,71,431.24,479,2,3188.510000000548
20.86,23,56.9,60,70,71,423.02,642,2,3188.550000000548
20.83,23,57.4,60.5,70,71,424.02,551,2,3188.580000000548
20.8,23,57.7,60.3,70,71,464.31,650,2,3188.610000000549
20.77,23,57.6,61.1,69,71,442.25,609,2,3188.640000000549
20.73,23,57.5,60.9,70,71,431.14,572,2,3188.680000000549
20.7,23,57.1,60.8,70,71,425.57,537,2,3188.710000000549
20.67,23,57.3,60.8,69,71,458.02,582,2,3188.740000000549
20.64,23,57.3,60.8,69,71,466.6,555,2,3188.770000000549
20.61,23,57,60.8,70,71,436.59,611,2,3188.80000000055
20.58,23,57.2,60.3,70,71,421.91,549,2,3188.83000000055
20.55,23,57.4,60.2,70,71,426.56,652,2,3188.86000000055
20.52,23,57.6,60.2,70,71,417.5,602,2,3188.89000000055
20.49,23,57.6,60.7,70,71,429.31,733,2,3188.92000000055
20.46,23,57.7,60.8,69,71,461.17,576,2,3188.950000000551
20.42,23,57.6,60.2,69,71,447.54,714,2,3188.99000000055
20.39,23,57.3,60.4,70,71,431.3,608,2,3189.020000000551
20.36,23,57.4,60.5,70,71,431.91,564,2,3189.050000000551
20.33,23,57.4,60.5,70,71,432.86,556,2,3189.080000000551
20.29,23,57.7,60.5,70,71,437.48,567,2,3189.120000000551
20.26,23,58,61.3,70,71,437.16,541,2,3189.150000000551
20.23,23,57.7,60.9,70,71,425.23,619,2,3189.180000000551
20.2,23,57.9,60.7,69,71,452.49,546,2,3189.210000000552
20.16,23,57.9,60.7,70,70,443.25,560,2,3189.250000000552
20.13,23,57.8,60.7,70,71,421.88,503,2,3189.280000000552
20.1,23,57,60.7,70,71,426.32,618,2,3189.310000000552
20.06,23,57.2,60.7,70,71,423.98,509,2,3189.350000000552
20.03,23,57.2,60.7,69,71,458.79,563,2,3189.380000000552
20,23,57.5,60.7,70,71,447.51,435,2,3189.410000000552
19.96,23,57.3,60.1,70,71,428.26,541,2,3189.450000000552
19.93,23,57.6,60,70,71,426.28,529,2,3189.480000000553
19.9,23,57.4,60,70,71,464.52,585,2,3189.510000000553
19.88,23,57.4,60,69,71,445,712,2,3189.530000000553
19.85,23,57.3,60.8,69,71,428.27,587,2,3189.560000000553
19.82,23,57.2,59.8,70,71,429.86,543,2,3189.590000000553
19.79,23,57.3,60.8,70,71,425.87,534,2,3189.620000000553
19.75,23,57.6,60.4,70,71,458.54,550,2,3189.660000000553
19.72,23,57.7,60.6,69,71,446.15,528,2,3189.690000000553
19.69,23,57.4,60.7,70,71,421.59,543,2,3189.720000000554
19.66,23,57.4,60.1,70,71,418.9,498,2,3189.750000000554
19.63,23,57.6,60,70,71,460.55,548,2,3189.780000000554
19.59,23,57.7,60.4,69,71,432.63,478,2,3189.820000000554
19.56,23,57.6,60.5,70,71,421.1,426,2,3189.850000000554
19.53,23,57.7,60.5,70,71,422.71,403,2,3189.880000000554
19.5,23,58.3,60.5,70,72,425.68,448,2,3189.910000000555
19.47,23,57.9,60.9,70,71,460.6,435,2,3189.940000000555
19.44,23,57.2,60.5,70,71,431.14,389,2,3189.970000000555
19.4,23,57.5,60.3,70,71,421.91,465,2,3190.010000000555
19.37,23,57.6,60.3,70,71,422.78,449,2,3190.040000000555
19.34,23,57.8,60.3,70,71,447.63,453,2,3190.070000000555
19.3,23,58,60.3,69,71,430.35,465,2,3190.110000000555
19.27,23,58.1,60.3,70,71,424.5,434,2,3190.140000000556
19.24,23,58.1,60.3,70,71,428.4,464,2,3190.170000000556
19.21,23,57.9,60.3,70,71,424.35,502,2,3190.200000000556
19.18,23,58,60.7,70,71,420.55,424,2,3190.230000000556
19.15,23,57.9,60.5,70,71,452.88,363,2,3190.260000000556
19.12,23,57.6,60.3,70,71,429.68,412,2,3190.290000000557
19.09,23,57.7,60.8,70,71,420.17,427,2,3190.320000000557
19.05,23,57.9,61,70,71,458.02,403,2,3190.360000000557
19.02,23,57.9,60.1,70,71,434.44,386,2,3190.390000000557
18.99,23,58,60.2,70,71,419,314,2,3190.420000000557
18.96,23,57.9,60.3,70,71,426.21,413,2,3190.450000000557
18.93,23,57.6,60.3,70,71,423.12,342,2,3190.480000000558
18.9,23,58.1,60.3,70,71,448.58,377,2,3190.510000000558
18.86,23,58,60.3,70,71,430.07,295,2,3190.550000000558
18.83,23,57.8,60.3,70,71,419.25,302,2,3190.580000000558
18.8,23,58,60,70,72,415.76,324,2,3190.610000000558
18.77,23,58.1,60.3,70,72,416.17,404,2,3190.640000000558
18.73,23,58.1,60.5,70,72,416.6,438,2,3190.680000000558
18.7,23,58.4,60.5,70,72,454.66,466,2,3190.710000000558
18.66,23,58.5,60.9,70,71,433.33,351,2,3190.750000000558
18.63,23,58.5,61,70,71,417.34,353,2,3190.780000000559
18.6,23,57.7,61,70,71,455.19,446,2,3190.810000000559
18.57,23,57.8,60.3,70,71,432.79,327,2,3190.840000000559
18.54,23,57.9,60,70,71,413.99,336,2,3190.870000000559
18.51,23,58,60.8,70,71,416.7,299,2,3190.900000000559
18.49,23,58.3,60.6,70,71,452.46,386,2,3190.920000000559
18.46,23,57.3,60.1,69,71,432.75,435,2,3190.95000000056
18.42,23,57,60,69,71,422.39,412,2,3190.99000000056
18.39,23,57.5,60,70,71,422.39,344,2,3191.02000000056
18.36,23,57.4,60.4,70,72,419.44,385,2,3191.05000000056
18.32,23,58.5,60.1,70,72,423.53,427,2,3191.09000000056
18.29,23,59,60.6,70,71,449.66,395,2,3191.12000000056
18.26,23,58.3,60.8,70,71,433.02,413,2,3191.15000000056
18.23,23,58.1,60.2,70,71,426.28,469,2,3191.180000000561
18.19,23,58.1,60.8,70,72,426.21,419,2,3191.220000000561
18.16,23,57.9,60.5,70,72,426.01,436,2,3191.250000000561
18.13,23,57.8,60.7,70,72,421.97,412,2,3191.280000000561
18.1,23,57.8,60.8,70,71,443.78,429,2,3191.310000000561
18.06,23,57.6,60.8,70,71,434.12,384,2,3191.350000000561
